frame,timestamp_s,inference_ms,fps,n_detections,labels
1589,214.95,82.91,11.94,0,
1590,215.083,82.36,11.98,0,
1591,215.223,89.46,11.96,0,
1592,215.353,85.87,11.96,0,
1593,215.483,82.1,11.96,0,
1594,215.618,83.29,11.96,0,
1595,215.751,83.57,11.96,0,
1596,215.884,82.85,11.96,0,
1597,216.019,84.27,11.96,0,
1598,216.15,81.81,11.96,0,
1599,216.285,83.45,11.96,0,
1600,216.42,84.84,11.95,0,
1601,216.552,83.28,11.96,0,
1602,216.686,83.87,11.95,0,
1603,216.819,83.46,11.95,0,
1604,216.952,83.62,11.95,0,
1605,217.085,82.73,11.95,0,
1606,217.219,83.61,11.95,0,
1607,217.352,83.16,11.96,0,
1608,217.485,82.55,11.95,0,
1609,217.619,83.39,11.95,0,
1610,217.758,88.24,11.93,0,
1611,217.887,84.01,11.93,0,
1612,218.02,83.92,11.93,0,
1613,218.153,82.84,11.93,0,
1614,218.288,84.42,11.93,0,
1615,218.42,83.41,11.93,0,
1616,218.553,83.48,11.93,0,
1617,218.687,83.84,11.93,0,
1618,218.821,84.01,11.93,0,
1619,218.953,82.79,11.93,0,
1620,219.087,83.25,11.93,0,
1621,219.223,85.59,11.95,0,
1622,219.364,93.35,11.91,0,
1623,219.493,89.51,11.87,0,
1624,219.63,92.83,11.83,0,
1625,219.755,84.77,11.82,0,
1626,219.889,85.03,11.81,0,
1627,220.029,90.72,11.78,0,
1628,220.157,86.32,11.76,0,
1629,220.288,82.98,11.77,0,
1630,220.422,83.47,11.77,0,
1631,220.555,83.36,11.77,0,
1632,220.689,83.72,11.77,0,
1633,220.82,82.1,11.78,0,
1634,220.954,82.33,11.78,0,
1635,221.089,83.48,11.78,0,
1636,221.222,83.57,11.78,0,
1637,221.355,83.57,11.78,0,
1638,221.49,84.2,11.77,0,
1639,221.621,82.77,11.77,0,
1640,221.757,84.81,11.79,0,
1641,221.889,83.09,11.79,0,
1642,222.022,83.01,11.8,0,
1643,222.157,84.38,11.79,0,
1644,222.289,82.93,11.8,0,
1645,222.424,84.84,11.79,0,
1646,222.556,83.16,11.79,0,
1647,222.689,82.79,11.8,0,
1648,222.823,83.39,11.8,0,
1649,222.957,84.04,11.8,0,
1650,223.09,83.29,11.8,0,
1651,223.223,83.47,11.81,0,
1652,223.357,83.97,11.85,0,
1653,223.49,83.13,11.88,0,
1654,223.63,89.59,11.89,0,
1655,223.756,82.4,11.91,0,
1656,223.89,82.99,11.91,0,
1657,224.026,85.24,11.94,0,
1658,224.162,88.32,11.93,0,
1659,224.296,88.64,11.9,0,
1660,224.43,89.39,11.88,0,
1661,224.559,84.54,11.87,0,
1662,224.691,83.42,11.87,0,
1663,224.825,83.65,11.87,0,
1664,224.959,84.29,11.86,0,
1665,225.095,86.94,11.84,0,
1666,225.228,86.21,11.83,0,
1667,225.362,87.54,11.81,0,
1668,225.498,89.2,11.79,0,
1669,225.628,86.77,11.77,0,
1670,225.764,89.08,11.75,0,
1671,225.897,88.76,11.72,0,
1672,226.025,83.01,11.72,0,
1673,226.16,84.9,11.72,0,
1674,226.292,83.54,11.72,0,
1675,226.43,87.88,11.7,0,
1676,226.563,87.64,11.68,0,
1677,226.695,85.91,11.67,0,
1678,226.828,85.05,11.66,0,
1679,226.962,86.13,11.65,0,
1680,227.096,86.61,11.64,0,
1681,227.227,84.1,11.63,0,
1682,227.358,82.27,11.64,0,
1683,227.494,84.29,11.64,0,
1684,227.625,81.63,11.67,0,
1685,227.761,84.19,11.66,0,
1686,227.895,84.67,11.66,0,
1687,228.03,86.54,11.65,0,
1688,228.159,82.43,11.68,0,
1689,228.292,81.72,11.71,0,
1690,228.426,82.12,11.74,0,
1691,228.564,86.38,11.73,0,
1692,228.692,81.62,11.74,0,
1693,228.828,83.44,11.74,0,
1694,228.96,82.36,11.75,0,
1695,229.093,82.38,11.77,0,
1696,229.229,84.25,11.78,0,
1697,229.375,97.05,11.74,0,
1698,229.533,88.65,11.74,0,
1699,229.666,87.98,11.73,0,
1700,229.801,89.8,11.73,0,
1701,229.927,82.57,11.76,0,
1702,230.063,85.13,11.75,0,
1703,230.199,87.02,11.74,0,
1704,230.332,86.94,11.72,0,
1705,230.463,84.07,11.74,0,
1706,230.598,85.76,11.75,0,
1707,230.734,89.12,11.74,0,
1708,230.864,85.15,11.74,0,
1709,230.996,83.92,11.75,0,
1710,231.133,87.21,11.74,0,
1711,231.265,85.95,11.73,0,
1712,231.398,85.59,11.72,0,
1713,231.528,82.16,11.73,0,
1714,231.663,83.68,11.72,0,
1715,231.796,83.62,11.72,0,
1716,231.931,84.83,11.72,0,
1717,232.066,85.95,11.72,0,
1718,232.196,82.64,11.72,0,
1719,232.329,83.05,11.72,0,
1720,232.462,82.4,11.72,0,
1721,232.598,84.44,11.72,0,
1722,232.73,83.38,11.72,0,
1723,232.863,82.6,11.72,0,
1724,232.997,83.12,11.72,0,
1725,233.131,84.08,11.71,0,
1726,233.263,82.56,11.72,0,
1727,233.397,83.24,11.78,0,
1728,233.531,83.47,11.8,0,
1729,233.664,83.23,11.83,0,
1730,233.797,82.64,11.86,0,
1731,233.931,83.0,11.86,0,
1732,234.065,84.12,11.86,0,
1733,234.202,87.85,11.86,0,
1734,234.33,82.3,11.88,0,
1735,234.465,83.18,11.88,0,
1736,234.598,83.51,11.9,0,
1737,234.741,92.8,11.88,0,
1738,234.876,94.16,11.84,0,
1739,235.051,102.13,11.75,0,
1740,235.199,83.55,11.77,0,
1741,235.334,85.39,11.77,0,
1742,235.465,82.66,11.78,0,
1743,235.599,83.73,11.78,0,
1744,235.734,85.38,11.77,0,
1745,235.868,85.31,11.76,0,
1746,236.006,89.68,11.74,0,
1747,236.137,87.97,11.73,0,
1748,236.267,84.56,11.72,0,
1749,236.399,83.08,11.72,0,
1750,236.532,82.42,11.72,0,
1751,236.667,83.5,11.73,0,
1752,236.8,83.33,11.73,0,
1753,236.934,83.97,11.72,0,
1754,237.067,83.51,11.72,0,
1755,237.199,82.7,11.72,0,
1756,237.334,84.15,11.72,0,
1757,237.466,82.05,11.72,0,
1758,237.6,82.61,11.73,0,
1759,237.734,83.38,11.73,0,
1760,237.868,83.93,11.72,0,
1761,238.0,82.49,11.72,0,
1762,238.135,84.61,11.72,0,
1763,238.268,83.72,11.74,0,
1764,238.4,82.1,11.74,0,
1765,238.536,85.38,11.73,0,
1766,238.667,82.93,11.73,0,
1767,238.801,83.25,11.78,0,
1768,238.934,83.01,11.83,0,
1769,239.069,83.95,11.91,0,
1770,239.201,83.33,11.91,0,
1771,239.335,83.24,11.92,0,
1772,239.468,83.55,11.92,0,
1773,239.602,83.35,11.92,0,
1774,239.735,83.53,11.93,0,
1775,239.868,82.88,11.94,0,
1776,240.003,84.66,11.97,0,
1777,240.135,82.46,11.99,0,
1778,240.269,83.41,12.0,0,
1779,240.403,83.87,11.99,0,
1780,240.536,83.54,11.99,0,
1781,240.669,83.38,11.99,0,
1782,240.803,83.85,11.99,0,
1783,240.936,83.58,11.99,0,
1784,241.069,83.32,11.99,0,
1785,241.203,83.19,11.99,0,
1786,241.337,84.1,11.99,0,
1787,241.47,83.77,11.98,0,
1788,241.603,82.83,11.98,0,
1789,241.739,85.9,11.97,0,
1790,241.87,83.08,11.97,0,
1791,242.003,82.88,11.97,0,
1792,242.139,85.87,11.96,0,
1793,242.27,82.81,11.97,0,
1794,242.404,84.1,11.96,0,
1795,242.537,82.72,11.97,0,
1796,242.67,83.06,11.97,0,
1797,242.804,82.99,11.97,0,
1798,242.938,83.54,11.97,0,
1799,243.07,82.88,11.97,0,
1800,243.204,82.71,11.98,0,
1801,243.338,83.21,11.98,0,
1802,243.471,82.88,11.98,0,
1803,243.604,82.37,11.98,0,
1804,243.74,85.0,11.98,0,
1805,243.872,83.52,11.97,0,
1806,244.005,82.89,11.98,0,
1807,244.137,81.38,11.99,0,
1808,244.272,83.42,11.99,0,
1809,244.405,83.18,11.99,0,
1810,244.539,83.57,11.99,0,
1811,244.672,83.19,11.99,0,
1812,244.806,83.88,11.99,0,
1813,244.939,83.43,11.99,0,
1814,245.073,83.54,11.99,0,
1815,245.206,83.26,11.99,0,
1816,245.34,84.05,11.99,0,
1817,245.475,85.97,11.98,0,
1818,245.609,85.87,11.97,0,
1819,245.744,87.67,11.96,0,
1820,245.877,86.92,11.94,0,
1821,246.01,87.34,11.92,0,
1822,246.145,88.02,11.91,0,
1823,246.276,85.68,11.89,0,
1824,246.408,85.02,11.89,0,
1825,246.543,85.86,11.88,0,
1826,246.674,83.88,11.87,0,
1827,246.81,86.56,11.85,0,
1828,246.944,86.6,11.84,0,
1829,247.077,85.91,11.83,0,
1830,247.21,85.93,11.81,0,
1831,247.346,88.87,11.78,0,
1832,247.482,91.03,11.75,0,
1833,247.613,89.22,11.72,0,
1834,247.746,87.91,11.7,0,
1835,247.882,90.99,11.67,0,
1836,248.016,91.98,11.63,0,
1837,248.161,103.4,11.53,0,
1838,248.317,92.11,11.49,0,
1839,248.445,86.78,11.47,0,
1840,248.578,86.55,11.46,0,
1841,248.709,83.92,11.46,0,
1842,248.843,84.1,11.46,0,
1843,248.981,89.59,11.43,0,
1844,249.111,85.22,11.42,0,
1845,249.243,83.95,11.42,0,
1846,249.376,83.45,11.42,0,
1847,249.512,86.38,11.42,0,
1848,249.643,84.08,11.43,0,
1849,249.776,83.43,11.45,0,
1850,249.913,86.95,11.45,0,
1851,250.046,86.5,11.45,0,
1852,250.176,83.41,11.47,0,
1853,250.31,83.88,11.48,0,
1854,250.443,83.71,11.48,0,
1855,250.576,82.64,11.5,0,
1856,250.71,83.48,11.5,0,
1857,250.843,82.98,11.52,0,
1858,250.977,83.55,11.53,0,
1859,251.109,82.12,11.55,0,
1860,251.243,83.0,11.56,0,
1861,251.378,84.08,11.58,0,
1862,251.51,82.34,11.62,0,
1863,251.643,82.24,11.65,0,
1864,251.778,83.38,11.67,0,
1865,251.911,83.44,11.71,0,
1866,252.044,83.13,11.75,0,
1867,252.178,83.59,11.84,0,
1868,252.311,83.65,11.88,0,
1869,252.445,83.54,11.89,0,
1870,252.578,83.85,11.91,0,
1871,252.712,84.19,11.91,0,
1872,252.844,82.95,11.91,0,
1873,252.982,86.89,11.92,0,
1874,253.112,83.4,11.93,0,
1875,253.243,81.72,11.94,0,
1876,253.378,83.23,11.94,0,
1877,253.514,85.23,11.95,0,
1878,253.645,83.08,11.95,0,
1879,253.78,84.86,11.95,0,
1880,253.913,84.72,11.96,0,
1881,254.046,83.43,11.97,0,
1882,254.178,82.83,11.98,0,
1883,254.312,82.84,11.98,0,
1884,254.446,83.56,11.98,0,
1885,254.58,84.02,11.97,0,
1886,254.713,83.52,11.97,0,
1887,254.845,82.32,11.98,0,
1888,254.98,83.41,11.98,0,
1889,255.116,86.06,11.96,0,
1890,255.251,87.52,11.94,0,
1891,255.384,87.55,11.92,0,
1892,255.521,91.51,11.88,0,
1893,255.649,85.23,11.86,0,
1894,255.784,87.56,11.84,0,
1895,255.919,88.65,11.82,0,
1896,256.053,89.17,11.79,0,
1897,256.183,86.1,11.78,0,
1898,256.324,92.93,11.74,0,
1899,256.449,84.62,11.73,0,
1900,256.589,91.4,11.7,0,
1901,256.717,85.68,11.69,0,
1902,256.853,88.41,11.67,0,
1903,256.99,92.02,11.64,0,
1904,257.115,84.19,11.64,0,
1905,257.25,85.51,11.62,0,
1906,257.381,83.24,11.62,0,
1907,257.516,84.68,11.63,0,
1908,257.651,85.89,11.61,0,
1909,257.781,82.73,11.62,0,
1910,257.917,85.66,11.62,0,
1911,258.049,84.15,11.61,0,
1912,258.183,84.5,11.61,0,
1913,258.315,83.36,11.6,0,
1914,258.45,84.71,11.6,0,
1915,258.583,84.13,11.6,0,
1916,258.718,85.23,11.59,0,
1917,258.847,81.56,11.59,0,
1918,258.983,83.84,11.59,0,
1919,259.118,85.2,11.6,0,
1920,259.251,84.47,11.61,0,
1921,259.382,82.53,11.63,0,
1922,259.516,83.52,11.67,0,
1923,259.65,83.53,11.68,0,
1924,259.785,85.58,11.69,0,
1925,259.916,83.06,11.71,0,
1926,260.051,84.27,11.73,0,
1927,260.184,83.51,11.75,0,
1928,260.317,83.48,11.79,0,
1929,260.449,82.25,11.8,0,
1930,260.585,84.7,11.83,0,
